Product_ID,Product_Name,Brand,Category,Car_Model,Year_Compatibility,Cost_Price_USD,Sales_Price_USD,Stock_Level,Country_of_Origin,Supplier_Code,Warranty_Months,Weight_kg,Discontinued,Date_Added,Performance_Tier,Last_Updated
SUS-2301-4336,Exedy Strut Bar Front (Nissan Skyline R33 GT-R),Exedy,Suspension & Handling,Nissan Skyline R33 GT-R,1995–1998,357.01,529.64,124,Japan,SUP-EXE-GF2,24,15.65,FALSE,1/12/2023,Standard,11-Oct-24
TRN-2206-8369,Apexi Shift Knob Weighted (Honda Civic Type R (EK9)),Apexi,Transmission & Drivetrain,Honda Civic Type R (EK9),1997–2000,737.57,951.56,11,Japan,SUP-APE-B6G,12,11.23,FALSE,6/17/2022,Budget,8/8/2024
BRK-1904-2004,Apexi Stainless Brake Lines (Subaru Impreza WRX/STI (GD)),Apexi,Brakes & Rotors,Subaru Impreza WRX/STI (GD),2001–2007,798.92,1007.41,7,Japan,SUP-APE-6FF,24,13.87,FALSE,4/12/2019,Standard,18/04/2024
SUS-1903-5365,Cusco Subframe Reinforcement (Mitsubishi Lancer Evolution VIII/IX),Cusco,Suspension & Handling,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1335.23,1795.33,5,Japan,SUP-CUS-XQ7,24,11.38,TRUE,3/30/2019,Standard,23/02/2024
EXH-1911-8269,Spoon Resonated Mid-Pipe (Nissan Skyline R32 GT-R),Spoon,Exhaust & Intake,Nissan Skyline R32 GT-R,1989–1994,1523.74,2006.29,60,Japan,SUP-SPO-M8N,24,17.68,TRUE,11/14/2019,Budget,11/3/2024
ENG-2510-2522,Fujitsubo Pistons Forged Set (Toyota Supra JZA80),Fujitsubo,Engine & Performance,Toyota Supra JZA80,1993–2002,2694.07,3504.31,46,Japan,SUP-FUJ-REH,12,14.06,FALSE,10/28/2025,Premium,20241205
SUS-2502-8536,BLITZ Chassis Brace Kit (Nissan Silvia S15),BLITZ,Suspension & Handling,Nissan Silvia S15,1999–2002,905.43,1334.29,16,Japan,SUP-BLI-LTH,12,3.34,FALSE,2/20/2025,Standard,8/9/2024
TRN-1812-3186,OS Giken Lightweight Flywheel (Mazda RX-7 FD3S),OS Giken,Transmission & Drivetrain,Mazda RX-7 FD3S,1992–2002,1058.55,1332.01,4,Taiwan,SUP-OSG-DDK,12,13.81,FALSE,12/4/2018,Budget,20240902
ENG-1809-8541,BLITZ Camshaft Set (Mitsubishi Lancer Evolution VIII/IX),BLITZ,Engine & Performance,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1995.85,2781.1,24,Japan,SUP-BLI-RZS,6,8.25,FALSE,9/23/2018,Standard,9/8/2024
TRN-2205-6699,BLITZ Axle Upgrade Kit (Subaru Impreza WRX/STI (GD)),BLITZ,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,2157.47,2721.54,4,Japan,SUP-BLI-YDR,0,15.99,FALSE,5/16/2022,Standard,20241003
ENG-2305-3297,OS Giken Oil Cooler Kit (Honda Civic Type R (EK9)),OS Giken,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1232.86,1587.46,36,Japan,SUP-OSG-TSV,12,17.2,FALSE,5/2/2023,Standard,20241112
ENG-2309-9565,Exedy Head Gasket Kit (Honda Civic Type R (EK9)),Exedy,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1793.9,2137.01,23,Japan,SUP-EXE-ULJ,12,5.47,FALSE,9/21/2023,Budget,9-Nov-24
ENG-2410-2869,Cusco Camshaft Set (Toyota Supra JZA80),Cusco,Engine & Performance,Toyota Supra JZA80,1993–2002,1848.99,2695.52,122,Japan,SUP-CUS-EFU,6,16.38,FALSE,10/31/2024,Standard,11-Feb-24
TRN-2508-1912,HKS Short Shifter (Nissan Skyline R33 GT-R),HKS,Transmission & Drivetrain,Nissan Skyline R33 GT-R,1995–1998,899.31,1235.06,16,Japan,SUP-HKS-9I9,12,19.96,FALSE,8/25/2025,Budget,27/05/2024
SUS-2409-1992,Exedy Pillowball Top Mounts (Honda Civic Type R (EK9)),Exedy,Suspension & Handling,Honda Civic Type R (EK9),1997–2000,575.49,833.59,19,Japan,SUP-EXE-0V4,12,5.51,FALSE,9/28/2024,Budget,24/12/2024
TRN-1904-5658,Mugen Clutch Kit (Mitsubishi Lancer Evolution VIII/IX),Mugen,Transmission & Drivetrain,Mitsubishi Lancer Evolution VIII/IX,2003–2007,898.19,1354.54,11,Japan,SUP-MUG-WP0,6,1.92,FALSE,4/16/2019,Budget,8/27/2024
ENG-1809-6886,NISMO Turbocharger Kit (Toyota 86 / Subaru BRZ (ZN6/ZC6)),NISMO,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,4166.68,5226.13,17,Japan,SUP-NIS-FXY,12,18.65,FALSE,9/15/2018,Premium,23-May-24
SUS-2210-8715,GReddy Subframe Reinforcement (Mazda RX-7 FD3S),GReddy,,Mazda RX-7 FD3S,1992–2002,1076.92,1599.84,12,Japan,SUP-GRE-HWL,6,19.49,FALSE,10/13/2022,Standard,6/10/2024
ENG-2008-9051,HKS ECU Tuning Module (Honda Civic Type R (FK8)),HKS,Engine & Performance,Honda Civic Type R (FK8),2017–2021,3433.64,4376.48,23,Japan,SUP-HKS-2H9,6,21.8,FALSE,8/19/2020,Standard,1/21/2024
BRK-2108-8077,HKS Brake Master Cylinder (Mitsubishi Lancer Evolution VIII/IX),HKS,Brakes & Rotors,Mitsubishi Lancer Evolution VIII/IX,2003–2007,306.58,412.3,19,Japan,SUP-HKS-48P,12,16.68,FALSE,8/31/2021,Premium,1/7/2024
ENG-1906-5823,Fujitsubo Fuel Injector Kit (Honda Civic Type R (EK9)),Fujitsubo,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1990.99,2726.75,12,Japan,SUP-FUJ-ZTC,12,23.58,FALSE,6/12/2019,Premium,12/3/2024
EXH-1801-1523,Mugen Intake Air Filter Kit (Nissan Skyline R34 GT-R),Mugen,Exhaust & Intake,Nissan Skyline R34 GT-R,1999–2002,1075.26,1624.5,68,Japan,SUP-MUG-LM5,12,8.21,FALSE,1/21/2018,Premium,20240708
SUS-2204-7113,Project Mu Coilover Kit (Honda Civic Type R (FK8)),Project Mu,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,1276.94,1639.62,30,Japan,SUP-PRO-FXQ,12,12.31,FALSE,4/22/2022,Premium,5/26/2024
ENG-1807-2296,Bride Pistons Forged Set (Mitsubishi Lancer Evolution VIII/IX),Bride,Engine & Performance,Mitsubishi Lancer Evolution VIII/IX,2003–2007,567.93,868.36,27,Japan,SUP-BRI-PR6,12,15.33,FALSE,7/18/2018,Premium,3/16/2024
 EXH-2202-2205 ,Bride Air Box (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Bride,Exhaust & Intake,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,482.58,636.53,174,Japan,SUP-BRI-CSG,12,5.13,FALSE,2/6/2022,Standard,10/10/2024
EXH-1711-5385,Tomei Exhaust Manifold (Nissan Skyline R34 GT-R),Tomei,Exhaust & Intake,Nissan Skyline R34 GT-R,1999–2002,652.4,899.5,22,Japan,SUP-TOM-B1U,0,14.95,TRUE,11/3/2017,Standard,5/24/2024
EXT-2309-6710,BLITZ Rear Diffuser (Nissan Skyline R33 GT-R),BLITZ,Exterior & Aerodynamics,Nissan Skyline R33 GT-R,1995–1998,1136.55,1455.95,22,Japan,SUP-BLI-QQ5,24,10.58,FALSE,9/24/2023,Premium,2/8/2024
ENG-2101-6648,RAYS Camshaft Set (Nissan Skyline R33 GT-R),RAYS,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,2466.22,3142.49,73,Japan,SUP-RAY-6HD,6,9.97,FALSE,1/20/2021,Standard,20241013
EXH-2512-9230,HKS Downpipe (Nissan Skyline R34 GT-R),HKS,Exhaust & Intake,Nissan Skyline R34 GT-R,1999–2002,1133.92,1522.17,3,Thailand,SUP-HKS-3Y0,6,17.34,FALSE,12/6/2025,Premium,2/4/2024
BRK-2402-4760,Mugen Stainless Brake Lines (Nissan Skyline R33 GT-R),Mugen,Brakes & Rotors,Nissan Skyline R33 GT-R,1995–1998,1411.32,1994.06,7,Japan,SUP-MUG-GHX,12,3.25,FALSE,2/24/2024,Standard,20240601
BRK-2109-2309,Kansai Service Rear Drum-to-Disc Conversion (Nissan Silvia S15),Kansai Service,Brakes & Rotors,Nissan Silvia S15,1999–2002,1407.3,1844.03,11,Thailand,SUP-KAN-I39,24,9.46,FALSE,9/12/2021,Standard,20/09/2024
SUS-1903-9026,Mugen Camber Kit (Subaru Impreza WRX/STI (GD)),Mugen,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,1033.32,1397.44,69,Japan,SUP-MUG-3V3,0,15.29,FALSE,3/9/2019,Standard,9/14/2024
TRN-2005-8677,BLITZ Clutch Kit (Subaru Impreza WRX/STI (GD)),BLITZ,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,1243.91,1933.46,36,Japan,SUP-BLI-IU2,6,9.08,FALSE,5/18/2020,Standard,6/5/2024
TRN-1704-3379,Mugen Gear Set (Nissan Skyline R33 GT-R),Mugen,Transmission & Drivetrain,Nissan Skyline R33 GT-R,1995–1998,400.15,595.3,5,Japan,SUP-MUG-L10,12,12.39,FALSE,4/28/2017,Standard,27/03/2024
EXH-1812-6674,Koyo Cat-Back Exhaust (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Koyo,Exhaust & Intake,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,276.33,357.15,49,Japan,SUP-KOY-LEY,12,6.07,FALSE,12/9/2018,Standard,8/12/2024
ENG-2308-9976,Koyo Camshaft Set (Honda Civic Type R (EK9)),Koyo,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1424.05,1958.69,3,Japan,SUP-KOY-P4X,12,22.18,FALSE,8/28/2023,Budget,1/10/2024
EXH-2007-9776,Tomei Resonated Mid-Pipe (Subaru Impreza WRX/STI (GD)),Tomei,Exhaust & Intake,Subaru Impreza WRX/STI (GD),2001–2007,1344.54,1764.4,38,Japan,SUP-TOM-ZKW,0,2.51,FALSE,7/30/2020,Premium,20240609
TRN-1802-4397,Spoon Limited Slip Differential (Nissan Silvia S15),Spoon,Transmission & Drivetrain,Nissan Silvia S15,1999–2002,1771.59,2282.37,4,Japan,SUP-SPO-AL0,0,14.17,FALSE,2/19/2018,Budget,21-Apr-24
SUS-2006-1916,RAYS Camber Kit (Honda Civic Type R (EK9)),RAYS,Suspension & Handling,Honda Civic Type R (EK9),1997–2000,457.24,611.68,6,Japan,SUP-RAY-0MV,12,12.4,FALSE,6/6/2020,Standard,9/3/2024
ENG-2406-5820,Mugen ECU Tuning Module (Nissan Skyline R34 GT-R),Mugen,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,1634.61,2161.91,17,Japan,SUP-MUG-R6C,6,19.27,FALSE,6/11/2024,Standard,17/08/2024
ENG-2002-5252,Apexi Turbocharger Kit (Nissan Skyline R34 GT-R),Apexi,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,2259.48,2853.86,58,Japan,SUP-APE-DTE,6,5.06,FALSE,2/11/2020,Standard,5-May-24
ENG-1908-2898,RAYS Fuel Injector Kit (Toyota Supra JZA80),RAYS,Engine & Performance,Toyota Supra JZA80,1993–2002,900.34,1367.11,10,Japan,SUP-RAY-G7I,6,2.79,FALSE,8/8/2019,Standard,20240814
ENG-1812-6005,Koyo Pistons Forged Set (Nissan Skyline R34 GT-R),Koyo,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,1552.19,2253.58,45,Japan,SUP-KOY-KCI,24,5.45,FALSE,12/6/2018,Standard,17/11/2024
EXH-1811-9983,Tomei Cold Air Intake (Nissan Skyline R33 GT-R),Tomei,Exhaust & Intake,Nissan Skyline R33 GT-R,1995–1998,534.66,716.5,93,Japan,SUP-TOM-G1H,24,6.19,FALSE,11/19/2018,Budget,1/4/2024
TRN-2204-1260,HKS Lightweight Flywheel (Toyota 86 / Subaru BRZ (ZN6/ZC6)),HKS,Transmission & Drivetrain,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1431.27,1982.6,7,Japan,SUP-HKS-F52,6,12.3,FALSE,4/18/2022,Standard,20241119
EXT-2203-4951,RAYS Tow Hook (Mitsubishi Lancer Evolution VIII/IX),RAYS,Exterior & Aerodynamics,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1353.16,1793.39,157,Japan,SUP-RAY-HVL,12,12.67,FALSE,3/18/2022,Premium,20241016
ENG-1804-9670,Cusco Pistons Forged Set (Nissan Skyline R33 GT-R),Cusco,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,2030.08,2756.14,40,Japan,SUP-CUS-ZR5,12,20.05,FALSE,4/4/2018,Budget,4-Feb-24
SUS-2206-5649,Bride Chassis Brace Kit (Honda Civic Type R (EK9)),Bride,Suspension & Handling,Honda Civic Type R (EK9),1997–2000,1310.59,1696.21,120,Japan,SUP-BRI-TSU,12,11.48,FALSE,6/15/2022,Standard,5-May-24
BRK-1908-3903,OS Giken Monoblock Caliper Kit (Nissan Skyline R32 GT-R),OS Giken,Brakes & Rotors,Nissan Skyline R32 GT-R,1989–1994,1549.5,2483.48,7,Japan,SUP-OSG-VM1,12,17.09,FALSE,8/9/2019,Premium,9/3/2024
ENG-2101-6324,Exedy Head Gasket Kit (Nissan Skyline R33 GT-R),Exedy,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,3049.34,4311.04,39,Japan,SUP-EXE-Q0D,6,12.26,FALSE,1/22/2021,Standard,6/10/2024
SUS-2312-4082,GReddy Stabilizer Sway Bar (Mazda RX-7 FD3S),GReddy,,Mazda RX-7 FD3S,1992–2002,494.56,642.79,8,Japan,SUP-GRE-GF4,12,16.26,TRUE,12/12/2023,Budget,10/19/2024
TRN-2509-4106,Project Mu Clutch Master Cylinder (Nissan Skyline R33 GT-R),Project Mu,Transmission & Drivetrain,Nissan Skyline R33 GT-R,1995–1998,324.63,446.66,16,Japan,SUP-PRO-6FW,0,7.87,FALSE,9/13/2025,Budget,18/01/2024
SUS-2408-2000,TANABE Coilover Kit (Honda Civic Type R (FK8)),TANABE,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,845.03,1183.83,6,Thailand,SUP-TAN-47K,24,4.08,FALSE,8/2/2024,Standard,21-Jun-24
BRK-1702-8454,Kansai Service Brake Pad Set (Nissan Silvia S15),Kansai Service,Brakes & Rotors,Nissan Silvia S15,1999–2002,1027.6,1490.38,78,Japan,SUP-KAN-SAS,0,12.68,TRUE,2/28/2017,Budget,14-Nov-24
SUS-1812-5610,Cusco Strut Bar Front (Subaru Impreza WRX/STI (GD)),Cusco,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,1430.28,1905.75,121,Japan,SUP-CUS-EM9,0,14.07,TRUE,12/28/2018,Premium,9/6/2024
EXT-1702-5977,Fujitsubo Rear Wing (Mazda RX-7 FD3S),Fujitsubo,Exterior & Aerodynamics,Mazda RX-7 FD3S,1992–2002,1265.19,1644.11,16,Japan,SUP-FUJ-BBC,24,10.5,FALSE,2/28/2017,Standard,23-Mar-24
ENG-1802-4094,GReddy Head Gasket Kit (Nissan Silvia S15),GReddy,Engine & Performance,Nissan Silvia S15,1999–2002,236.93,357.66,48,Japan,SUP-GRE-ZSO,6,9.64,FALSE,2/8/2018,Budget,6/24/2024
EXT-2212-5342,Kansai Service Mirror Cover Set (Toyota Supra JZA80),Kansai Service,Exterior & Aerodynamics,Toyota Supra JZA80,1993–2002,1300.14,1566.14,17,Japan,SUP-KAN-I82,0,9.56,FALSE,12/28/2022,Standard,5/8/2024
SUS-2207-8455,NISMO Lower Arm Bar (Mazda RX-7 FD3S),NISMO,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,334.39,411.32,5,Japan,SUP-NIS-T1A,0,3.03,FALSE,7/4/2022,Standard,20-Aug-24
TRN-2009-6094,GReddy Transmission Mounts (Subaru Impreza WRX/STI (GD)),GReddy,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,605.67,786.96,16,Japan,SUP-GRE-Q4N,12,19.59,TRUE,9/6/2020,Standard,6/20/2024
ENG-2003-6652,Apexi Boost Controller (Honda Civic Type R (EK9)),Apexi,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1411.73,1978.92,146,Japan,SUP-APE-KDC,12,21.66,FALSE,3/3/2020,Standard,20240213
EXH-2012-5256,BLITZ Cold Air Intake (Toyota Supra JZA80),BLITZ,Exhaust & Intake,Toyota Supra JZA80,1993–2002,1759.85,2736.78,60,Japan,SUP-BLI-QNX,24,11.86,FALSE,12/6/2020,Premium,20240313
ENG-2403-2743,TANABE Camshaft Set (Subaru Impreza WRX/STI (GD)),TANABE,Engine & Performance,Subaru Impreza WRX/STI (GD),2001–2007,890.58,1311.66,0,Japan,SUP-TAN-VQH,12,4.69,FALSE,3/18/2024,Standard,20240905
ENG-2401-5902,Cusco Pistons Forged Set (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Cusco,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,2184.76,3070.15,52,Thailand,SUP-CUS-9MA,24,13.56,FALSE,1/31/2024,Premium,9/11/2024
SUS-2401-3850,Kansai Service Stabilizer Sway Bar (Honda Civic Type R (FK8)),Kansai Service,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,1015.02,1353.97,50,Japan,SUP-KAN-0Z6,12,11.22,FALSE,1/19/2024,Standard,26-Jun-24
TRN-1805-6344,Kansai Service Driveshaft (Mitsubishi Lancer Evolution VIII/IX),Kansai Service,Transmission & Drivetrain,Mitsubishi Lancer Evolution VIII/IX,2003–2007,2239.03,2989.3,6,Japan,SUP-KAN-1N1,6,4.13,FALSE,5/11/2018,Premium,15/10/2024
ENG-2309-6468,Fujitsubo Fuel Injector Kit (Mazda RX-7 FD3S),Fujitsubo,Engine & Performance,Mazda RX-7 FD3S,1992–2002,636.62,866.79,12,Japan,SUP-FUJ-345,24,19.6,FALSE,9/24/2023,Premium,9/14/2024
SUS-1702-9580,HKS Control Arm Set (Nissan Skyline R34 GT-R),HKS,Suspension & Handling,Nissan Skyline R34 GT-R,1999–2002,1096.18,1457.89,19,Japan,SUP-HKS-LME,12,12.46,FALSE,2/20/2017,Standard,4-Oct-24
EXT-2401-7244,Fujitsubo Widebody Fender Kit (Mazda RX-7 FD3S),Fujitsubo,Exterior & Aerodynamics,Mazda RX-7 FD3S,1992–2002,1056.65,1425.24,18,Japan,SUP-FUJ-Z6C,12,2.12,FALSE,1/24/2024,Standard,20241006
BRK-2110-6155,Endless Brake Master Cylinder (Mitsubishi Lancer Evolution VIII/IX),Endless,Brakes & Rotors,Mitsubishi Lancer Evolution VIII/IX,2003–2007,970.11,1328,16,Japan,SUP-END-J92,12,8.9,FALSE,10/16/2021,Standard,5-Jul-24
TRN-1711-9615,Endless Short Shifter (Subaru Impreza WRX/STI (GD)),Endless,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,211.69,288.24,20,Japan,SUP-END-PI1,12,19.88,FALSE,11/21/2017,Standard,8-Jun-24
BRK-1807-8101,Cusco Pad Wear Sensor (Nissan Skyline R34 GT-R),Cusco,Brakes & Rotors,Nissan Skyline R34 GT-R,1999–2002,562.62,778.58,61,Japan,SUP-CUS-J96,12,8.67,FALSE,7/29/2018,Standard,17/05/2024
SUS-2205-3181,OS Giken Lower Arm Bar (Mazda RX-7 FD3S),OS Giken,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,460.88,735.63,20,Japan,SUP-OSG-VWG,24,4.22,FALSE,5/22/2022,Budget,4-Nov-24
ENG-2411-5245,Bride Oil Cooler Kit (Honda Civic Type R (EK9)),Bride,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1171.91,1622.07,13,Japan,SUP-BRI-D6R,24,9.37,FALSE,11/15/2024,Standard,12/9/2024
BRK-2109-1689,Tomei Stainless Brake Lines (Honda Civic Type R (EK9)),Tomei,Brakes & Rotors,Honda Civic Type R (EK9),1997–2000,405.54,579.76,13,Japan,SUP-TOM-ETL,24,5.09,FALSE,9/16/2021,Standard,12/18/2024
SUS-1903-8564,Project Mu Pillowball Top Mounts (Toyota Supra JZA80),Project Mu,Suspension & Handling,Toyota Supra JZA80,1993–2002,1137,1586.92,62,Japan,SUP-PRO-WY8,0,12.61,FALSE,3/29/2019,Budget,6/11/2024
SUS-2508-2927,Kansai Service Subframe Reinforcement (Toyota Supra JZA80),Kansai Service,Suspension & Handling,Toyota Supra JZA80,1993–2002,1262.84,1661.29,43,Japan,SUP-KAN-UGO,6,15.42,FALSE,8/23/2025,Premium,20240921
ENG-2405-4108,Cusco Pistons Forged Set (Honda Civic Type R (EK9)),Cusco,Engine & Performance,Honda Civic Type R (EK9),1997–2000,2688.13,3750.61,1,Japan,SUP-CUS-RTJ,24,14.77,FALSE,5/26/2024,Standard,25/12/2024
BRK-2301-4642,Fujitsubo Stainless Brake Lines (Mitsubishi Lancer Evolution VIII/IX),Fujitsubo,Brakes & Rotors,Mitsubishi Lancer Evolution VIII/IX,2003–2007,804.21,1226.14,25,Japan,SUP-FUJ-EV4,12,10.12,FALSE,1/11/2023,Premium,20240901
BRK-2210-8835,OS Giken Brake Fluid High Temp (Nissan Skyline R32 GT-R),OS Giken,Brakes & Rotors,Nissan Skyline R32 GT-R,1989–1994,897.81,1237.22,22,Japan,SUP-OSG-1IH,24,10.1,FALSE,10/7/2022,Standard,23-Nov-24
ENG-2302-7733,HKS Oil Cooler Kit (Mitsubishi Lancer Evolution VIII/IX),HKS,Engine & Performance,Mitsubishi Lancer Evolution VIII/IX,2003–2007,548.48,769.63,17,Japan,SUP-HKS-QBY,12,2.25,FALSE,2/26/2023,Standard,20240802
ENG-2503-5670,BLITZ Turbocharger Kit (Nissan Skyline R34 GT-R),BLITZ,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,1436.51,2057.74,4,Japan,SUP-BLI-1A4,12,13.27,FALSE,3/23/2025,Standard,19/04/2024
SUS-1907-9861,NISMO Subframe Reinforcement (Nissan Skyline R34 GT-R),NISMO,Suspension & Handling,Nissan Skyline R34 GT-R,1999–2002,1220.23,1536.99,56,Japan,SUP-NIS-DE2,12,9.24,TRUE,7/17/2019,Standard,20240702
ENG-2507-2577,Endless Boost Controller (Honda Civic Type R (FK8)),Endless,Engine & Performance,Honda Civic Type R (FK8),2017–2021,1110.78,1401.79,16,Japan,SUP-END-8SJ,12,7.2,FALSE,6/10/2025,Premium,24-Jul-24
SUS-2311-9433,HKS Chassis Brace Kit (Nissan Silvia S15),HKS,Suspension & Handling,Nissan Silvia S15,1999–2002,610.42,843.56,21,Japan,SUP-HKS-T2G,24,16.11,TRUE,11/5/2023,Standard,20241108
SUS-1901-4616,TANABE Control Arm Set (Nissan Skyline R34 GT-R),TANABE,Suspension & Handling,Nissan Skyline R34 GT-R,1999–2002,945.89,1305.21,48,Japan,SUP-TAN-JCI,12,12.21,FALSE,1/5/2019,Standard,2-Sep-24
ENG-2206-9898,Bride Turbocharger Kit (Honda Civic Type R (FK8)),Bride,Engine & Performance,Honda Civic Type R (FK8),2017–2021,1767.53,2215.22,21,Japan,SUP-BRI-CS4,6,18.17,FALSE,6/9/2022,Standard,24-Nov-24
ENG-2108-7720,HKS ECU Tuning Module (Mazda RX-7 FD3S),HKS,Engine & Performance,Mazda RX-7 FD3S,1992–2002,1512.91,2104.7,155,Japan,SUP-HKS-ATN,12,13.55,FALSE,8/27/2021,Budget,15-Jan-24
TRN-2104-6847,Endless Transmission Mounts (Nissan Skyline R34 GT-R),Endless,Transmission & Drivetrain,Nissan Skyline R34 GT-R,1999–2002,1581.68,2158.68,0,Japan,SUP-END-ZO7,24,9.65,FALSE,4/8/2021,Standard,1/3/2024
EXT-2503-5515,Exedy Rear Diffuser (Honda Civic Type R (FK8)),Exedy,Exterior & Aerodynamics,Honda Civic Type R (FK8),2017–2021,1282.46,1560.08,68,Japan,SUP-EXE-TIR,12,13.53,FALSE,3/4/2025,Budget,6/1/2024
EXH-2507-5581,Kansai Service Air Box (Nissan Skyline R33 GT-R),Kansai Service,Exhaust & Intake,Nissan Skyline R33 GT-R,1995–1998,361.99,501.4,21,Thailand,SUP-KAN-RB3,12,14.39,FALSE,7/22/2025,Premium,11/2/2024
ENG-2010-8252,TEIN Pistons Forged Set (Toyota Supra JZA80),TEIN,Engine & Performance,Toyota Supra JZA80,1993–2002,438.64,625.16,17,Japan,SUP-TEI-F3O,0,6.31,FALSE,10/25/2020,Standard,20240714
TRN-2111-9273,Cusco Short Shifter (Honda Civic Type R (EK9)),Cusco,Transmission & Drivetrain,Honda Civic Type R (EK9),1997–2000,1455.95,1811.85,66,Japan,SUP-CUS-CUH,24,8.35,FALSE,11/14/2021,Standard,5/11/2024
BRK-2512-4684,Apexi Brake Cooling Ducts (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Apexi,Brakes & Rotors,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,586.84,840.62,24,Japan,SUP-APE-P3Q,12,13.59,TRUE,12/5/2025,Standard,14/05/2024
TRN-2505-3017,GReddy Short Shifter (Toyota Supra JZA80),GReddy,Transmission & Drivetrain,Toyota Supra JZA80,1993–2002,1812.21,2155.91,39,Japan,SUP-GRE-W5F,24,4.36,FALSE,5/14/2025,Standard,1/12/2024
BRK-1801-3488,OS Giken 2-Piece Rotor Pair (Nissan Skyline R33 GT-R),OS Giken,Brakes & Rotors,Nissan Skyline R33 GT-R,1995–1998,571.27,699.21,14,Japan,SUP-OSG-P0N,12,11.71,FALSE,1/17/2018,Standard,12/1/2024
TRN-1902-1038,Apexi Shift Knob Weighted (Mazda RX-7 FD3S),Apexi,Transmission & Drivetrain,Mazda RX-7 FD3S,1992–2002,579.28,861.5,75,Japan,SUP-APE-T4N,24,21.53,FALSE,2/15/2019,Standard,27-Nov-24
SUS-2110-6134,GReddy Control Arm Set (Mazda RX-7 FD3S),GReddy,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,950.04,1168.03,9,Japan,SUP-GRE-6P5,24,16.29,FALSE,10/4/2021,Standard,5/16/2024
TRN-1705-2568,Mugen Clutch Master Cylinder (Nissan Skyline R34 GT-R),Mugen,Transmission & Drivetrain,Nissan Skyline R34 GT-R,1999–2002,954.5,1326.34,4,Japan,SUP-MUG-VTO,0,18.15,FALSE,5/11/2017,Budget,9/10/2024
BRK-2409-1516,Bride Stainless Brake Lines (Mitsubishi Lancer Evolution VIII/IX),Bride,Brakes & Rotors,Mitsubishi Lancer Evolution VIII/IX,2003–2007,637.54,853.74,47,Taiwan,SUP-BRI-OQY,0,13.58,FALSE,9/6/2024,Standard,7/15/2024
BRK-2307-1945,HKS Rear Drum-to-Disc Conversion (Toyota Supra JZA80),HKS,Brakes & Rotors,Toyota Supra JZA80,1993–2002,1157.3,1604.77,10,Japan,SUP-HKS-OY4,24,7.63,FALSE,7/19/2023,Budget,9-Dec-24
EXT-2208-1714,Tomei Side Skirt Pair (Nissan Skyline R34 GT-R),Tomei,Exterior & Aerodynamics,Nissan Skyline R34 GT-R,1999–2002,711.57,1007.72,8,Japan,SUP-TOM-FCJ,24,7.69,FALSE,8/14/2022,Budget,3/26/2024
SUS-2202-3601,BLITZ Toe Control Arms (Honda Civic Type R (FK8)),BLITZ,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,497.83,750.29,11,Japan,SUP-BLI-I9H,0,5.36,FALSE,2/13/2022,Premium,20240806
