Effective_Month,Customer_Category,Min_Discount,Max_Discount,Standard_Discount,Promo_Discount,Seasonal_Event,Date_Approved,Remarks,Discount_Percent
2018-02,Workshop / Garage,0.12,0.242,0.196,,,1/28/2018,Aligned with supplier rebate,0.1
2018-02,Workshop / Garage,0.15,0.308,0.221,,,1/27/2018,FX hedged; stable pricing,fifteen
2018-02,Dealer / Reseller,0,0.05,0.024,,,1/31/2018,Inventory clearance,0.1
2018-02,Dealer / Reseller,0.045,0.12,0.077,,,1/26/2018,,0.1
2018-02,Dealer / Reseller,0.108,0.22,0.163,,,1/30/2018,Inventory clearance,0.1
2018-02,Dealer / Reseller,0.135,0.28,0.213,,,1/26/2018,Quarterly adjustment,0.1
2018-02,Motorsport Team,0,0.048,0.026,,,1/23/2018,Quarterly adjustment,0.1
2018-02,Motorsport Team,0.043,0.114,0.077,,,1/27/2018,Inventory clearance,0.1
2018-02,Motorsport Team,0.102,0.209,0.147,,,1/25/2018,Quarterly adjustment,0.1
2018-02,Motorsport Team,0.128,0.266,0.211,,,1/31/2018,Quarterly adjustment,0.1
2018-02,Distributor / Importer,0,0.045,0.023,,,1/31/2018,FX hedged; stable pricing,0.1
2018-02,Distributor / Importer,0.04,0.108,0.079,,,1/23/2018,Inventory clearance,0.1
2018-02,Distributor / Importer,0.096,0.198,0.141,,,1/28/2018,,0
2018-02,Distributor / Importer,0.12,0.252,0.175,,,1/30/2018,FX hedged; stable pricing,0.1
2018-03,Retail Enthusiast,0,0.06,0.032,,,2/24/2018,Quarterly adjustment,0.1
2018-03,Retail Enthusiast,0.055,0.144,0.107,,,2/28/2018,FX hedged; stable pricing,fifteen
2018-03,Retail Enthusiast,0.132,0.264,0.205,,,2/24/2018,Aligned with supplier rebate,0.1
2018-03,Retail Enthusiast,0.165,0.336,0.245,,,2/28/2018,,0.1
2018-03,Workshop / Garage,0,0.055,0.027,,,2/27/2018,Quarterly adjustment,-5
2018-03,Workshop / Garage,0.05,0.132,0.097,,,2/27/2018,Inventory clearance,0.1
2018-03,Workshop / Garage,0.12,0.242,0.164,,,2/24/2018,Aligned with supplier rebate,0.1
2018-03,Workshop / Garage,0.15,0.308,0.246,,,2/22/2018,Aligned with supplier rebate,0.1
2018-03,Dealer / Reseller,0,0.05,0.025,,,2/26/2018,Aligned with supplier rebate,"0,1"
2018-03,Dealer / Reseller,0.045,0.12,0.091,,,2/22/2018,FX hedged; stable pricing,0.1
2018-03,Dealer / Reseller,0.108,0.22,0.163,,,2/20/2018,Quarterly adjustment,0.1
2018-03,Dealer / Reseller,0.135,0.28,0.212,,,2/22/2018,Quarterly adjustment,0.1
2018-03,Motorsport Team,0,0.048,0.025,,,2/28/2018,Aligned with supplier rebate,fifteen
2018-03,Motorsport Team,0.043,0.114,0.084,,,2/20/2018,Inventory clearance,0.1
2018-03,Motorsport Team,0.102,0.209,0.15,,,2/27/2018,Inventory clearance,0.1
2018-03,Motorsport Team,0.128,0.266,0.194,,,2/22/2018,,0.1
2018-03,Distributor / Importer,0,0.045,0.023,,,2/21/2018,Inventory clearance,10.00%
2018-03,Distributor / Importer,0.04,0.108,0.075,,,2/25/2018,Aligned with supplier rebate,0.1
2018-03,Distributor / Importer,0.096,0.198,0.133,,,2/20/2018,Quarterly adjustment,fifteen
2018-03,Distributor / Importer,0.12,0.252,0.185,,,2/26/2018,Inventory clearance,0.1
2018-04,Retail Enthusiast,0,0.06,0.031,,,3/30/2018,,0.1
2018-04,Retail Enthusiast,0.055,0.144,0.098,,,3/31/2018,FX hedged; stable pricing,0.1
2018-04,Retail Enthusiast,0.132,0.264,0.194,,,3/26/2018,Quarterly adjustment,fifteen
2018-04,Retail Enthusiast,0.165,0.336,0.257,,,3/28/2018,Inventory clearance,0.1
2018-04,Workshop / Garage,0,0.055,0.03,,,3/27/2018,FX hedged; stable pricing,0.1
2018-04,Workshop / Garage,0.05,0.132,0.088,,,3/28/2018,,0.1
2018-04,Workshop / Garage,0.12,0.242,0.176,,,3/31/2018,Quarterly adjustment,-5
2018-04,Workshop / Garage,0.15,0.308,0.223,,,3/28/2018,FX hedged; stable pricing,0.1
2018-04,Dealer / Reseller,0,0.05,0.026,,,3/29/2018,Aligned with supplier rebate,0.1
2018-04,Dealer / Reseller,0.045,0.12,0.08,,,3/24/2018,Quarterly adjustment,"0,1"
2018-04,Dealer / Reseller,0.108,0.22,0.179,,,3/23/2018,Inventory clearance,0.1
2018-04,Dealer / Reseller,0.135,0.28,0.196,,,3/28/2018,,0.1
2018-04,Motorsport Team,0,0.048,0.025,,,3/25/2018,Aligned with supplier rebate,0.1
2018-04,Motorsport Team,0.043,0.114,0.072,,,3/25/2018,,10
2018-04,Motorsport Team,0.102,0.209,0.153,,,3/29/2018,Aligned with supplier rebate,0.1
2018-04,Motorsport Team,0.128,0.266,0.208,,,3/27/2018,Quarterly adjustment,0.1
2018-04,Distributor / Importer,0,0.045,0.022,,,3/28/2018,Quarterly adjustment,0.1
2018-04,Distributor / Importer,0.04,0.108,0.08,,,3/27/2018,FX hedged; stable pricing,0.1
2018-04,Distributor / Importer,0.096,0.198,0.145,,,3/25/2018,Quarterly adjustment,fifteen
2018-04,Distributor / Importer,0.12,0.252,0.195,,,3/27/2018,FX hedged; stable pricing,0.1
2018-05,Retail Enthusiast,0,0.06,0.03,,,4/27/2018,Quarterly adjustment,0.1
2018-05,Retail Enthusiast,0.055,0.144,0.094,,,4/30/2018,Inventory clearance,0
2018-05,Retail Enthusiast,0.132,0.264,0.186,,,4/29/2018,Aligned with supplier rebate,0.1
2018-05,Retail Enthusiast,0.165,0.336,0.232,0.395,Golden Week Promo,4/23/2018,Inventory clearance,0.1
2018-05,Workshop / Garage,0,0.055,0.028,,,4/27/2018,Quarterly adjustment,fifteen
2018-05,Workshop / Garage,0.05,0.132,0.087,,,4/23/2018,Inventory clearance,10
2018-05,Workshop / Garage,0.12,0.242,0.192,,,4/24/2018,Quarterly adjustment,0.1
2018-05,Workshop / Garage,0.15,0.308,0.219,0.365,Golden Week Promo,4/29/2018,FX hedged; stable pricing,0.1
2018-05,Dealer / Reseller,0,0.05,0.026,,,4/25/2018,FX hedged; stable pricing,0.1
2018-05,Dealer / Reseller,0.045,0.12,0.08,,,4/29/2018,Quarterly adjustment,0.1
2018-05,Dealer / Reseller,0.108,0.22,0.175,,,4/22/2018,Inventory clearance,—
2018-05,Dealer / Reseller,0.135,0.28,0.225,0.304,Golden Week Promo,4/27/2018,Quarterly adjustment,0.1
2018-05,Motorsport Team,0,0.048,0.024,,,4/24/2018,FX hedged; stable pricing,—
2018-05,Motorsport Team,0.043,0.114,0.079,,,4/30/2018,FX hedged; stable pricing,0.1
2018-05,Motorsport Team,0.102,0.209,0.146,,,4/28/2018,,0.1
2018-05,Motorsport Team,0.128,0.266,0.177,0.291,Golden Week Promo,4/25/2018,Aligned with supplier rebate,10
2018-05,Distributor / Importer,0,0.045,0.02,,,4/24/2018,FX hedged; stable pricing,0.1
2018-05,Distributor / Importer,0.04,0.108,0.073,,,4/25/2018,Aligned with supplier rebate,10.00%
2018-05,Distributor / Importer,0.096,0.198,0.159,,,4/26/2018,FX hedged; stable pricing,0.1
2018-05,Distributor / Importer,0.12,0.252,0.177,0.281,Golden Week Promo,4/29/2018,,0
2018-06,Retail Enthusiast,0,0.06,0.032,,,5/27/2018,FX hedged; stable pricing,—
2018-06,Retail Enthusiast,0.055,0.144,0.092,,,5/27/2018,FX hedged; stable pricing,0.1
2018-06,Retail Enthusiast,0.132,0.264,0.212,,,5/23/2018,FX hedged; stable pricing,0.1
2018-06,Retail Enthusiast,0.165,0.336,0.247,,,5/23/2018,,0.1
2018-06,Workshop / Garage,0,0.055,0.03,,,5/28/2018,Quarterly adjustment,0.1
2018-06,Workshop / Garage,0.05,0.132,0.083,,,5/23/2018,Inventory clearance,0.1
2018-06,Workshop / Garage,0.12,0.242,0.194,,,5/23/2018,Aligned with supplier rebate,0.1
2018-06,Workshop / Garage,0.15,0.308,0.208,,,5/29/2018,Inventory clearance,0.1
2018-06,Dealer / Reseller,0,0.05,0.023,,,5/26/2018,Inventory clearance,0.1
2018-06,Dealer / Reseller,0.045,0.12,0.088,,,5/30/2018,,0.1
2018-06,Dealer / Reseller,0.108,0.22,0.179,,,5/27/2018,Aligned with supplier rebate,10
2018-06,Dealer / Reseller,0.135,0.28,0.196,,,5/31/2018,,0.1
2018-06,Motorsport Team,0,0.048,0.022,,,5/31/2018,,0.1
2018-06,Motorsport Team,0.043,0.114,0.072,,,5/27/2018,Quarterly adjustment,0.1
2018-06,Motorsport Team,0.102,0.209,0.15,,,5/23/2018,Quarterly adjustment,0.1
2018-06,Motorsport Team,0.128,0.266,0.185,,,5/25/2018,Quarterly adjustment,0.1
2018-06,Distributor / Importer,0,0.045,0.024,,,5/31/2018,Quarterly adjustment,fifteen
2018-06,Distributor / Importer,0.04,0.108,0.067,,,5/26/2018,FX hedged; stable pricing,0.1
2018-06,Distributor / Importer,0.096,0.198,0.158,,,5/26/2018,,0.1
2018-06,Distributor / Importer,0.12,0.252,0.197,,,5/29/2018,,0.1
2018-07,Retail Enthusiast,0,0.06,0.033,,,6/25/2018,Quarterly adjustment,0.1
2018-07,Retail Enthusiast,0.055,0.144,0.093,,,6/24/2018,Quarterly adjustment,0.1
2018-07,Retail Enthusiast,0.132,0.264,0.19,,,6/23/2018,FX hedged; stable pricing,0.1
2018-07,Retail Enthusiast,0.165,0.336,0.255,,,6/27/2018,Quarterly adjustment,fifteen
2018-07,Workshop / Garage,0,0.055,0.029,,,6/28/2018,Aligned with supplier rebate,fifteen
2018-07,Workshop / Garage,0.05,0.132,0.098,,,6/24/2018,Quarterly adjustment,10
2018-07,Workshop / Garage,0.12,0.242,0.194,,,6/30/2018,Quarterly adjustment,"0,1"
2018-07,Workshop / Garage,0.15,0.308,0.218,,,6/27/2018,,0.1
2018-07,Dealer / Reseller,0,0.05,0.024,,,6/26/2018,Inventory clearance,0.1
2018-07,Dealer / Reseller,0.045,0.12,0.074,,,6/27/2018,Aligned with supplier rebate,0.1
2018-07,Dealer / Reseller,0.108,0.22,0.153,,,6/28/2018,Inventory clearance,0.1
2018-07,Dealer / Reseller,0.135,0.28,0.22,,,6/26/2018,,0.1
2018-07,Motorsport Team,0,0.048,0.022,,,6/29/2018,Quarterly adjustment,0.1
2018-07,Motorsport Team,0.043,0.114,0.081,,,6/22/2018,Quarterly adjustment,"0,1"
2018-07,Motorsport Team,0.102,0.209,0.17,,,6/27/2018,Inventory clearance,0.1
2018-07,Motorsport Team,0.128,0.266,0.182,,,6/23/2018,FX hedged; stable pricing,0.1
2018-07,Distributor / Importer,0,0.045,0.025,,,6/22/2018,Inventory clearance,0.1
2018-07,Distributor / Importer,0.04,0.108,0.077,,,6/30/2018,Quarterly adjustment,—
2018-07,Distributor / Importer,0.096,0.198,0.139,,,6/24/2018,Aligned with supplier rebate,0.1
2018-07,Distributor / Importer,0.12,0.252,0.194,,,6/24/2018,Aligned with supplier rebate,0.1
2018-08,Retail Enthusiast,0,0.06,0.03,,,7/23/2018,,0.1
2018-08,Retail Enthusiast,0.055,0.144,0.101,,,7/23/2018,FX hedged; stable pricing,10
2018-08,Retail Enthusiast,0.132,0.264,0.18,,,7/31/2018,,0.1
2018-08,Retail Enthusiast,0.165,0.336,0.226,0.371,Summer Tuning Sale,7/26/2018,,0.1
2018-08,Workshop / Garage,0,0.055,0.026,,,7/27/2018,,10
2018-08,Workshop / Garage,0.05,0.132,0.098,,,7/27/2018,FX hedged; stable pricing,0.1
2018-08,Workshop / Garage,0.12,0.242,0.198,,,7/29/2018,Inventory clearance,0.1
2018-08,Workshop / Garage,0.15,0.308,0.211,0.33,Summer Tuning Sale,7/26/2018,Inventory clearance,120
2018-08,Dealer / Reseller,0,0.05,0.024,,,7/26/2018,Quarterly adjustment,0.1
2018-08,Dealer / Reseller,0.045,0.12,0.085,,,7/30/2018,FX hedged; stable pricing,0.1
2018-08,Dealer / Reseller,0.108,0.22,0.179,,,7/25/2018,Aligned with supplier rebate,0.1
2018-08,Dealer / Reseller,0.135,0.28,0.22,0.329,Summer Tuning Sale,7/26/2018,Aligned with supplier rebate,—
2018-08,Motorsport Team,0,0.048,0.023,,,7/23/2018,FX hedged; stable pricing,0.1
2018-08,Motorsport Team,0.043,0.114,0.082,,,7/31/2018,Inventory clearance,0.1
2018-08,Motorsport Team,0.102,0.209,0.142,,,7/23/2018,Aligned with supplier rebate,0.1
2018-08,Motorsport Team,0.128,0.266,0.201,0.31,Summer Tuning Sale,7/28/2018,,0.1
2018-08,Distributor / Importer,0,0.045,0.022,,,7/26/2018,Inventory clearance,0.1
2018-08,Distributor / Importer,0.04,0.108,0.078,,,7/26/2018,FX hedged; stable pricing,0.1
2018-08,Distributor / Importer,0.096,0.198,0.144,,,7/31/2018,,—
2018-08,Distributor / Importer,0.12,0.252,0.191,0.294,Summer Tuning Sale,7/28/2018,FX hedged; stable pricing,0.1
2018-09,Retail Enthusiast,0,0.06,0.03,,,8/23/2018,,0.1
2018-09,Retail Enthusiast,0.055,0.144,0.091,,,8/28/2018,Inventory clearance,0.1
2018-09,Retail Enthusiast,0.132,0.264,0.211,,,8/27/2018,Aligned with supplier rebate,0.1
2018-09,Retail Enthusiast,0.165,0.336,0.265,,,8/26/2018,Aligned with supplier rebate,0.1
2018-09,Workshop / Garage,0,0.055,0.028,,,8/31/2018,,"0,1"
2018-09,Workshop / Garage,0.05,0.132,0.087,,,8/31/2018,Quarterly adjustment,0.1
2018-09,Workshop / Garage,0.12,0.242,0.17,,,8/27/2018,Quarterly adjustment,0.1
2018-09,Workshop / Garage,0.15,0.308,0.25,,,8/27/2018,Aligned with supplier rebate,10.00%
2018-09,Dealer / Reseller,0,0.05,0.025,,,8/29/2018,Inventory clearance,0.1
2018-09,Dealer / Reseller,0.045,0.12,0.076,,,8/24/2018,Inventory clearance,10
2018-09,Dealer / Reseller,0.108,0.22,0.15,,,8/30/2018,Inventory clearance,"0,1"
2018-09,Dealer / Reseller,0.135,0.28,0.194,,,8/23/2018,Quarterly adjustment,0.1
2018-09,Motorsport Team,0,0.048,0.024,,,8/27/2018,FX hedged; stable pricing,0.1
2018-09,Motorsport Team,0.043,0.114,0.075,,,8/31/2018,FX hedged; stable pricing,0.1
2018-09,Motorsport Team,0.102,0.209,0.165,,,8/31/2018,Inventory clearance,0.1
2018-09,Motorsport Team,0.128,0.266,0.217,,,8/25/2018,FX hedged; stable pricing,0.1
2018-09,Distributor / Importer,0,0.045,0.024,,,8/29/2018,Inventory clearance,0.1
2018-09,Distributor / Importer,0.04,0.108,0.077,,,8/31/2018,FX hedged; stable pricing,0.1
2018-09,Distributor / Importer,0.096,0.198,0.14,,,8/29/2018,Quarterly adjustment,0.1
2018-09,Distributor / Importer,0.12,0.252,0.196,,,8/25/2018,FX hedged; stable pricing,fifteen
2018-10,Retail Enthusiast,0,0.06,0.031,,,9/26/2018,FX hedged; stable pricing,0.1
2018-10,Retail Enthusiast,0.055,0.144,0.091,,,9/28/2018,,0.1
2018-10,Retail Enthusiast,0.132,0.264,0.212,,,9/29/2018,Aligned with supplier rebate,0.1
2018-10,Retail Enthusiast,0.165,0.336,0.237,,,9/22/2018,Aligned with supplier rebate,10
2018-10,Workshop / Garage,0,0.055,0.029,,,9/28/2018,Inventory clearance,10.00%
2018-10,Workshop / Garage,0.05,0.132,0.099,,,9/26/2018,FX hedged; stable pricing,0.1
2018-10,Workshop / Garage,0.12,0.242,0.18,,,9/27/2018,Quarterly adjustment,fifteen
2018-10,Workshop / Garage,0.15,0.308,0.248,,,9/29/2018,Aligned with supplier rebate,10
2018-10,Dealer / Reseller,0,0.05,0.025,,,9/27/2018,Quarterly adjustment,0
2018-10,Dealer / Reseller,0.045,0.12,0.076,,,9/23/2018,FX hedged; stable pricing,0.1
2018-10,Dealer / Reseller,0.108,0.22,0.18,,,9/30/2018,,fifteen
2018-10,Dealer / Reseller,0.135,0.28,0.204,,,9/24/2018,Quarterly adjustment,10
2018-10,Motorsport Team,0,0.048,0.026,,,9/27/2018,FX hedged; stable pricing,—
2018-10,Motorsport Team,0.043,0.114,0.085,,,9/26/2018,,0.1
2018-10,Motorsport Team,0.102,0.209,0.141,,,9/25/2018,Inventory clearance,0.1
2018-10,Motorsport Team,0.128,0.266,0.206,,,9/23/2018,FX hedged; stable pricing,0.1
2018-10,Distributor / Importer,0,0.045,0.023,,,9/27/2018,,120
2018-10,Distributor / Importer,0.04,0.108,0.079,,,9/30/2018,Inventory clearance,0.1
2018-10,Distributor / Importer,0.096,0.198,0.133,,,9/25/2018,Quarterly adjustment,0.1
2018-10,Distributor / Importer,0.12,0.252,0.18,,,9/30/2018,Aligned with supplier rebate,0.1
2018-11,Retail Enthusiast,0,0.06,0.03,,,10/24/2018,FX hedged; stable pricing,10.00%
2018-11,Retail Enthusiast,0.055,0.144,0.103,,,10/25/2018,FX hedged; stable pricing,0.1
2018-11,Retail Enthusiast,0.132,0.264,0.189,,,10/28/2018,Inventory clearance,0.1
2018-11,Retail Enthusiast,0.165,0.336,0.24,0.36,Black Friday Sale,10/23/2018,FX hedged; stable pricing,0.1
2018-11,Workshop / Garage,0,0.055,0.025,,,10/26/2018,,0.1
2018-11,Workshop / Garage,0.05,0.132,0.096,,,10/27/2018,Aligned with supplier rebate,0.1
2018-11,Workshop / Garage,0.12,0.242,0.173,,,10/30/2018,FX hedged; stable pricing,0.1
2018-11,Workshop / Garage,0.15,0.308,0.247,0.324,Black Friday Sale,10/23/2018,Quarterly adjustment,—
2018-11,Dealer / Reseller,0,0.05,0.025,,,10/26/2018,Quarterly adjustment,0.1
2018-11,Dealer / Reseller,0.045,0.12,0.079,,,10/29/2018,Aligned with supplier rebate,10.00%
2018-11,Dealer / Reseller,0.108,0.22,0.171,,,10/31/2018,,0.1
2018-11,Dealer / Reseller,0.135,0.28,0.202,0.313,Black Friday Sale,10/28/2018,FX hedged; stable pricing,0.1
2018-11,Motorsport Team,0,0.048,0.022,,,10/23/2018,FX hedged; stable pricing,10
2018-11,Motorsport Team,0.043,0.114,0.079,,,10/27/2018,Inventory clearance,0.1
2018-11,Motorsport Team,0.102,0.209,0.16,,,10/31/2018,Aligned with supplier rebate,0.1
2018-11,Motorsport Team,0.128,0.266,0.181,0.287,Black Friday Sale,10/23/2018,FX hedged; stable pricing,0.1
2018-11,Distributor / Importer,0,0.045,0.024,,,10/23/2018,FX hedged; stable pricing,"0,1"
2018-11,Distributor / Importer,0.04,0.108,0.068,,,10/26/2018,Quarterly adjustment,0.1
2018-11,Distributor / Importer,0.096,0.198,0.151,,,10/31/2018,Quarterly adjustment,—
2018-11,Distributor / Importer,0.12,0.252,0.2,0.283,Black Friday Sale,10/30/2018,,0.1
2018-12,Retail Enthusiast,0,0.06,0.027,,,11/23/2018,Aligned with supplier rebate,"0,1"
2018-12,Retail Enthusiast,0.055,0.144,0.101,,,11/29/2018,Inventory clearance,0.1
2018-12,Retail Enthusiast,0.132,0.264,0.209,,,11/27/2018,FX hedged; stable pricing,0.1
2018-12,Retail Enthusiast,0.165,0.336,0.275,0.397,Year-End Clearance,11/29/2018,,0
2018-12,Workshop / Garage,0,0.055,0.03,,,11/22/2018,Aligned with supplier rebate,0.1
2018-12,Workshop / Garage,0.05,0.132,0.096,,,11/29/2018,,0.1
2018-12,Workshop / Garage,0.12,0.242,0.18,,,11/26/2018,Inventory clearance,0.1
2018-12,Workshop / Garage,0.15,0.308,0.221,0.365,Year-End Clearance,11/28/2018,,10.00%
2018-12,Dealer / Reseller,0,0.05,0.025,,,11/28/2018,Inventory clearance,10
2018-12,Dealer / Reseller,0.045,0.12,0.074,,,11/23/2018,,—
2018-12,Dealer / Reseller,0.108,0.22,0.153,,,11/27/2018,Inventory clearance,0.1
2018-12,Dealer / Reseller,0.135,0.28,0.215,0.326,Year-End Clearance,11/22/2018,,—
2018-12,Motorsport Team,0,0.048,0.022,,,11/28/2018,FX hedged; stable pricing,0.1
2018-12,Motorsport Team,0.043,0.114,0.072,,,11/23/2018,FX hedged; stable pricing,0.1
2018-12,Motorsport Team,0.102,0.209,0.162,,,11/27/2018,Aligned with supplier rebate,0.1
2018-12,Motorsport Team,0.128,0.266,0.183,0.31,Year-End Clearance,11/25/2018,Quarterly adjustment,0
2018-12,Distributor / Importer,0,0.045,0.023,,,11/27/2018,,0.1
2018-12,Distributor / Importer,0.04,0.108,0.073,,,11/25/2018,Inventory clearance,0.1
2018-12,Distributor / Importer,0.096,0.198,0.141,,,11/23/2018,FX hedged; stable pricing,0.1
2018-12,Distributor / Importer,0.12,0.252,0.177,0.268,Year-End Clearance,11/30/2018,FX hedged; stable pricing,0.1
2019-01,Retail Enthusiast,0,0.06,0.029,,,12/23/2018,Quarterly adjustment,0.1
2019-01,Retail Enthusiast,0.055,0.144,0.105,,,12/25/2018,Inventory clearance,0.1
2019-01,Retail Enthusiast,0.132,0.264,0.19,,,12/23/2018,,0.1
2019-01,Retail Enthusiast,0.165,0.336,0.231,0.359,New Year Clearance,12/29/2018,Aligned with supplier rebate,0.1
2019-01,Workshop / Garage,0,0.055,0.027,,,12/29/2018,FX hedged; stable pricing,0.1
2019-01,Workshop / Garage,0.05,0.132,0.089,,,12/28/2018,Aligned with supplier rebate,0.1
2019-01,Workshop / Garage,0.12,0.242,0.164,,,12/23/2018,Quarterly adjustment,0.1
2019-01,Workshop / Garage,0.15,0.308,0.224,0.328,New Year Clearance,12/29/2018,Quarterly adjustment,0
2019-01,Dealer / Reseller,0,0.05,0.025,,,12/30/2018,,0.1
2019-01,Dealer / Reseller,0.045,0.12,0.079,,,12/27/2018,Aligned with supplier rebate,—
2019-01,Dealer / Reseller,0.108,0.22,0.15,,,12/24/2018,Inventory clearance,10.00%
2019-01,Dealer / Reseller,0.135,0.28,0.202,0.328,New Year Clearance,12/24/2018,FX hedged; stable pricing,10
2019-01,Motorsport Team,0,0.048,0.024,,,12/26/2018,,0.1
2019-01,Motorsport Team,0.043,0.114,0.079,,,12/29/2018,Inventory clearance,0.1
2019-01,Motorsport Team,0.102,0.209,0.153,,,12/31/2018,Quarterly adjustment,10.00%
2019-01,Motorsport Team,0.128,0.266,0.201,0.318,New Year Clearance,12/31/2018,Aligned with supplier rebate,0.1
2019-01,Distributor / Importer,0,0.045,0.022,,,12/23/2018,Quarterly adjustment,0.1
2019-01,Distributor / Importer,0.04,0.108,0.077,,,12/25/2018,,fifteen
2019-01,Distributor / Importer,0.096,0.198,0.149,,,12/29/2018,Aligned with supplier rebate,0.1
2019-01,Distributor / Importer,0.12,0.252,0.194,0.28,New Year Clearance,12/25/2018,Aligned with supplier rebate,0.1
2019-02,Retail Enthusiast,0,0.06,0.03,,,1/24/2019,Inventory clearance,"0,1"
2019-02,Retail Enthusiast,0.055,0.144,0.103,,,1/24/2019,Aligned with supplier rebate,0.1
2019-02,Retail Enthusiast,0.132,0.264,0.199,,,1/29/2019,Inventory clearance,fifteen
2019-02,Retail Enthusiast,0.165,0.336,0.273,,,1/25/2019,Inventory clearance,0.1
2019-02,Workshop / Garage,0,0.055,0.03,,,1/23/2019,FX hedged; stable pricing,0.1
2019-02,Workshop / Garage,0.05,0.132,0.086,,,1/30/2019,,0.1
2019-02,Workshop / Garage,0.12,0.242,0.182,,,1/26/2019,,0.1
2019-02,Workshop / Garage,0.15,0.308,0.24,,,1/29/2019,Aligned with supplier rebate,"0,1"
2019-02,Dealer / Reseller,0,0.05,0.023,,,1/31/2019,Aligned with supplier rebate,0.1
2019-02,Dealer / Reseller,0.045,0.12,0.091,,,1/28/2019,Quarterly adjustment,0.1
2019-02,Dealer / Reseller,0.108,0.22,0.163,,,1/31/2019,FX hedged; stable pricing,"0,1"
2019-02,Dealer / Reseller,0.135,0.28,0.227,,,1/30/2019,Inventory clearance,10
2019-02,Motorsport Team,0,0.048,0.024,,,1/26/2019,Aligned with supplier rebate,0
2019-02,Motorsport Team,0.043,0.114,0.073,,,1/27/2019,Inventory clearance,10
2019-02,Motorsport Team,0.102,0.209,0.152,,,1/25/2019,Quarterly adjustment,0.1
2019-02,Motorsport Team,0.128,0.266,0.211,,,1/24/2019,Inventory clearance,0.1
2019-02,Distributor / Importer,0,0.045,0.024,,,1/26/2019,FX hedged; stable pricing,0.1
2019-02,Distributor / Importer,0.04,0.108,0.079,,,1/28/2019,Inventory clearance,10
2019-02,Distributor / Importer,0.096,0.198,0.156,,,1/27/2019,,0.1
2019-02,Distributor / Importer,0.12,0.252,0.186,,,1/31/2019,,0.1
2019-03,Retail Enthusiast,0,0.06,0.029,,,2/25/2019,Quarterly adjustment,0.1
2019-03,Retail Enthusiast,0.055,0.144,0.108,,,2/28/2019,Inventory clearance,—
2019-03,Retail Enthusiast,0.132,0.264,0.215,,,2/27/2019,,0.1
2019-03,Retail Enthusiast,0.165,0.336,0.269,,,2/21/2019,Inventory clearance,"0,1"
2019-03,Workshop / Garage,0,0.055,0.026,,,2/22/2019,,0.1
